timestamp,model,weights,batch_size,calib_batches,img_size,w_bits,a_bits,quant_model,advanced,adv_mode,adv_steps,adv_warmup,adv_lambda,adv_prob,keep_gpu,fp32_accuracy,baseline_ptq_acc,best_alpha,num_clusters,pca_dim,best_top1_accuracy,best_top5_accuracy,improvement_over_baseline,improvement_over_fp32
20250818_130941,mnasnet0_5,DEFAULT,64,32,224,2,2,learnable,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.234,0.6,8,25,0.23,1.02,-0.0040000000000000036,-67.53399999999999
20250818_130941,mnasnet0_5,DEFAULT,64,32,224,2,2,learnable,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.234,0.2,8,50,0.22,1.058,-0.014000000000000012,-67.544
20250818_130941,mnasnet0_5,DEFAULT,64,32,224,2,2,learnable,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.234,0.2,8,100,0.218,1.054,-0.016000000000000014,-67.54599999999999
20250818_130941,mnasnet0_5,DEFAULT,64,32,224,2,2,learnable,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.234,0.2,16,25,0.226,1.07,-0.008000000000000007,-67.538
20250818_130941,mnasnet0_5,DEFAULT,64,32,224,2,2,learnable,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.234,0.4,16,50,0.22,1.056,-0.014000000000000012,-67.544
20250818_130941,mnasnet0_5,DEFAULT,64,32,224,2,2,learnable,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.234,0.2,16,100,0.21,1.038,-0.02400000000000002,-67.554
20250818_130941,mnasnet0_5,DEFAULT,64,32,224,2,2,learnable,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.234,0.2,32,25,0.206,1.05,-0.028000000000000025,-67.55799999999999
20250818_130941,mnasnet0_5,DEFAULT,64,32,224,2,2,learnable,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.234,0.4,32,50,0.212,0.928,-0.02200000000000002,-67.55199999999999
20250818_130941,mnasnet0_5,DEFAULT,64,32,224,2,2,learnable,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.234,0.4,32,100,0.252,1.062,0.017999999999999988,-67.512
20250818_130941,mnasnet0_5,DEFAULT,64,32,224,2,2,learnable,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.234,0.2,64,25,0.214,1.012,-0.020000000000000018,-67.55
20250818_130941,mnasnet0_5,DEFAULT,64,32,224,2,2,learnable,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.234,0.2,64,50,0.214,1.076,-0.020000000000000018,-67.55
20250818_130941,mnasnet0_5,DEFAULT,64,32,224,2,2,learnable,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.234,0.2,64,100,0.206,0.974,-0.028000000000000025,-67.55799999999999
