timestamp,model,weights,batch_size,calib_batches,img_size,w_bits,a_bits,quant_model,advanced,adv_mode,adv_steps,adv_warmup,adv_lambda,adv_prob,keep_gpu,fp32_accuracy,baseline_ptq_acc,best_alpha,num_clusters,pca_dim,best_top1_accuracy,best_top5_accuracy,improvement_over_baseline,improvement_over_fp32
20250818_184842,regnet_x_3_2gf,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,81.18,0.14,0.2,8,25,0.134,0.586,-0.006000000000000005,-81.046
20250818_184842,regnet_x_3_2gf,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,81.18,0.14,0.4,8,50,0.146,0.548,0.005999999999999978,-81.034
20250818_184842,regnet_x_3_2gf,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,81.18,0.14,0.4,8,100,0.144,0.554,0.003999999999999976,-81.036
20250818_184842,regnet_x_3_2gf,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,81.18,0.14,0.2,16,25,0.138,0.55,-0.0020000000000000018,-81.042
20250818_184842,regnet_x_3_2gf,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,81.18,0.14,0.2,16,50,0.142,0.556,0.001999999999999974,-81.03800000000001
20250818_184842,regnet_x_3_2gf,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,81.18,0.14,0.2,16,100,0.136,0.556,-0.0040000000000000036,-81.04400000000001
20250818_184842,regnet_x_3_2gf,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,81.18,0.14,0.2,32,25,0.154,0.576,0.013999999999999985,-81.02600000000001
20250818_184842,regnet_x_3_2gf,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,81.18,0.14,0.2,32,50,0.148,0.58,0.00799999999999998,-81.03200000000001
20250818_184842,regnet_x_3_2gf,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,81.18,0.14,0.2,32,100,0.142,0.586,0.001999999999999974,-81.03800000000001
20250818_184842,regnet_x_3_2gf,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,81.18,0.14,0.2,64,25,0.134,0.542,-0.006000000000000005,-81.046
20250818_184842,regnet_x_3_2gf,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,81.18,0.14,0.2,64,50,0.132,0.56,-0.008000000000000007,-81.048
20250818_184842,regnet_x_3_2gf,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,81.18,0.14,0.2,64,100,0.124,0.518,-0.016000000000000014,-81.05600000000001
