timestamp,model,weights,batch_size,calib_batches,img_size,w_bits,a_bits,quant_model,advanced,adv_mode,adv_steps,adv_warmup,adv_lambda,adv_prob,keep_gpu,fp32_accuracy,baseline_ptq_acc,best_alpha,num_clusters,pca_dim,best_top1_accuracy,best_top5_accuracy,improvement_over_baseline,improvement_over_fp32
20250818_161319,mobilenet_v2,DEFAULT,64,32,224,2,2,fixed,True,qdrop,20000,0.2,0.01,1.0,False,72.152,0.262,0.6,8,25,0.276,1.062,0.014000000000000012,-71.876
20250818_161319,mobilenet_v2,DEFAULT,64,32,224,2,2,fixed,True,qdrop,20000,0.2,0.01,1.0,False,72.152,0.262,0.4,8,50,0.288,1.064,0.025999999999999968,-71.864
20250818_161319,mobilenet_v2,DEFAULT,64,32,224,2,2,fixed,True,qdrop,20000,0.2,0.01,1.0,False,72.152,0.262,0.4,8,100,0.276,1.06,0.014000000000000012,-71.876
20250818_161319,mobilenet_v2,DEFAULT,64,32,224,2,2,fixed,True,qdrop,20000,0.2,0.01,1.0,False,72.152,0.262,0.4,16,25,0.278,1.06,0.016000000000000014,-71.874
20250818_161319,mobilenet_v2,DEFAULT,64,32,224,2,2,fixed,True,qdrop,20000,0.2,0.01,1.0,False,72.152,0.262,0.4,16,50,0.274,1.062,0.01200000000000001,-71.878
20250818_161319,mobilenet_v2,DEFAULT,64,32,224,2,2,fixed,True,qdrop,20000,0.2,0.01,1.0,False,72.152,0.262,0.2,16,100,0.288,1.058,0.025999999999999968,-71.864
20250818_161319,mobilenet_v2,DEFAULT,64,32,224,2,2,fixed,True,qdrop,20000,0.2,0.01,1.0,False,72.152,0.262,0.6,32,25,0.304,1.11,0.04199999999999998,-71.848
20250818_161319,mobilenet_v2,DEFAULT,64,32,224,2,2,fixed,True,qdrop,20000,0.2,0.01,1.0,False,72.152,0.262,0.2,32,50,0.264,1.06,0.0020000000000000018,-71.888
20250818_161319,mobilenet_v2,DEFAULT,64,32,224,2,2,fixed,True,qdrop,20000,0.2,0.01,1.0,False,72.152,0.262,0.2,32,100,0.26,1.036,-0.0020000000000000018,-71.892
20250818_161319,mobilenet_v2,DEFAULT,64,32,224,2,2,fixed,True,qdrop,20000,0.2,0.01,1.0,False,72.152,0.262,0.2,64,25,0.256,0.988,-0.006000000000000005,-71.896
20250818_161319,mobilenet_v2,DEFAULT,64,32,224,2,2,fixed,True,qdrop,20000,0.2,0.01,1.0,False,72.152,0.262,0.2,64,50,0.238,1.014,-0.02400000000000002,-71.914
20250818_161319,mobilenet_v2,DEFAULT,64,32,224,2,2,fixed,True,qdrop,20000,0.2,0.01,1.0,False,72.152,0.262,0.2,64,100,0.248,1.01,-0.014000000000000012,-71.904
