timestamp,model,weights,batch_size,calib_batches,img_size,w_bits,a_bits,quant_model,advanced,adv_mode,adv_steps,adv_warmup,adv_lambda,adv_prob,keep_gpu,fp32_accuracy,baseline_ptq_acc,alpha,num_clusters,pca_dim,top1_accuracy,top5_accuracy,extract_logits,logits_batches
20250818_164342,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.95,0.2,8,25,0.952,2.024,True,10
20250818_164342,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.95,0.2,8,50,0.956,2.028,True,10
20250818_164342,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.95,0.2,8,100,0.96,2.034,True,10
20250818_164342,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.95,0.2,16,25,0.974,2.026,True,10
20250818_164342,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.95,0.2,16,50,0.95,2.026,True,10
20250818_164342,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.95,0.2,16,100,0.96,2.03,True,10
20250818_164342,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.95,0.2,32,25,0.944,2.016,True,10
20250818_164342,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.95,0.2,32,50,0.97,2.006,True,10
20250818_164342,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.95,0.2,32,100,0.942,2.02,True,10
20250818_164342,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.95,0.2,64,25,0.76,1.832,True,10
20250818_164342,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.95,0.2,64,50,0.836,1.954,True,10
20250818_164342,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.95,0.2,64,100,0.868,1.948,True,10
20250818_164342,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.95,0.4,8,25,0.956,2.018,True,10
20250818_164342,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.95,0.4,8,50,0.976,2.018,True,10
20250818_164342,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.95,0.4,8,100,0.96,2.008,True,10
20250818_164342,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.95,0.4,16,25,0.92,2.0,True,10
20250818_164342,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.95,0.4,16,50,0.942,2.0,True,10
20250818_164342,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.95,0.4,16,100,0.934,2.012,True,10
20250818_164342,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.95,0.4,32,25,0.814,1.958,True,10
20250818_164342,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.95,0.4,32,50,0.882,1.948,True,10
20250818_164342,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.95,0.4,32,100,0.812,1.954,True,10
20250818_164342,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.95,0.4,64,25,0.578,1.72,True,10
20250818_164342,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.95,0.4,64,50,0.672,1.83,True,10
20250818_164342,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.95,0.4,64,100,0.646,1.836,True,10
20250818_164342,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.95,0.6,8,25,0.916,1.992,True,10
20250818_164342,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.95,0.6,8,50,0.932,1.986,True,10
20250818_164342,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.95,0.6,8,100,0.93,1.962,True,10
20250818_164342,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.95,0.6,16,25,0.77,1.944,True,10
20250818_164342,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.95,0.6,16,50,0.872,1.944,True,10
20250818_164342,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.95,0.6,16,100,0.822,1.918,True,10
20250818_164342,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.95,0.6,32,25,0.542,1.712,True,10
20250818_164342,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.95,0.6,32,50,0.61,1.708,True,10
20250818_164342,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.95,0.6,32,100,0.502,1.724,True,10
20250818_164342,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.95,0.6,64,25,0.294,1.24,True,10
20250818_164342,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.95,0.6,64,50,0.278,1.35,True,10
