timestamp,model,weights,batch_size,calib_batches,img_size,w_bits,a_bits,quant_model,advanced,adv_mode,adv_steps,adv_warmup,adv_lambda,adv_prob,keep_gpu,fp32_accuracy,baseline_ptq_acc,best_alpha,num_clusters,pca_dim,best_top1_accuracy,best_top5_accuracy,improvement_over_baseline,improvement_over_fp32
20250818_170642,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,qdrop,20000,0.2,0.01,1.0,False,81.18,0.868,0.2,8,25,0.89,1.942,0.02200000000000002,-80.29
20250818_170642,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,qdrop,20000,0.2,0.01,1.0,False,81.18,0.868,0.4,8,50,0.886,1.928,0.018000000000000016,-80.29400000000001
20250818_170642,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,qdrop,20000,0.2,0.01,1.0,False,81.18,0.868,0.2,8,100,0.89,1.94,0.02200000000000002,-80.29
20250818_170642,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,qdrop,20000,0.2,0.01,1.0,False,81.18,0.868,0.2,16,25,0.808,1.9,-0.05999999999999994,-80.372
20250818_170642,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,qdrop,20000,0.2,0.01,1.0,False,81.18,0.868,0.2,16,50,0.88,1.938,0.01200000000000001,-80.30000000000001
20250818_170642,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,qdrop,20000,0.2,0.01,1.0,False,81.18,0.868,0.2,16,100,0.826,1.948,-0.04200000000000004,-80.35400000000001
20250818_170642,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,qdrop,20000,0.2,0.01,1.0,False,81.18,0.868,0.2,32,25,0.762,1.89,-0.10599999999999998,-80.418
20250818_170642,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,qdrop,20000,0.2,0.01,1.0,False,81.18,0.868,0.2,32,50,0.748,1.904,-0.12,-80.432
20250818_170642,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,qdrop,20000,0.2,0.01,1.0,False,81.18,0.868,0.2,32,100,0.758,1.864,-0.10999999999999999,-80.42200000000001
20250818_170642,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,qdrop,20000,0.2,0.01,1.0,False,81.18,0.868,0.2,64,25,0.694,1.758,-0.17400000000000004,-80.486
20250818_170642,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,qdrop,20000,0.2,0.01,1.0,False,81.18,0.868,0.2,64,50,0.648,1.72,-0.21999999999999997,-80.53200000000001
20250818_170642,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,qdrop,20000,0.2,0.01,1.0,False,81.18,0.868,0.2,64,100,0.604,1.568,-0.264,-80.57600000000001
