timestamp,model,weights,batch_size,calib_batches,img_size,w_bits,a_bits,quant_model,advanced,adv_mode,adv_steps,adv_warmup,adv_lambda,adv_prob,keep_gpu,fp32_accuracy,baseline_ptq_acc,best_alpha,num_clusters,pca_dim,best_top1_accuracy,best_top5_accuracy,improvement_over_baseline,improvement_over_fp32
20250818_124808,resnet18,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,69.762,18.482,0.4,8,25,21.974,43.286,3.492000000000001,-47.788
20250818_124808,resnet18,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,69.762,18.482,0.4,8,50,22.042,43.386,3.5600000000000023,-47.72
20250818_124808,resnet18,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,69.762,18.482,0.4,8,100,21.888,43.494,3.4060000000000024,-47.873999999999995
20250818_124808,resnet18,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,69.762,18.482,0.4,16,25,21.438,42.954,2.9559999999999995,-48.324
20250818_124808,resnet18,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,69.762,18.482,0.4,16,50,21.472,43.168,2.990000000000002,-48.29
20250818_124808,resnet18,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,69.762,18.482,0.4,16,100,21.716,43.118,3.2340000000000018,-48.046
20250818_124808,resnet18,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,69.762,18.482,0.2,32,25,20.592,41.348,2.1099999999999994,-49.17
20250818_124808,resnet18,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,69.762,18.482,0.2,32,50,20.724,41.588,2.242000000000001,-49.038
20250818_124808,resnet18,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,69.762,18.482,0.2,32,100,20.698,41.486,2.216000000000001,-49.064
20250818_124808,resnet18,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,69.762,18.482,0.2,64,25,19.872,40.438,1.3900000000000006,-49.89
20250818_124808,resnet18,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,69.762,18.482,0.2,64,50,20.272,41.098,1.7899999999999991,-49.49
20250818_124808,resnet18,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,69.762,18.482,0.2,64,100,19.802,40.682,1.3200000000000003,-49.96
