timestamp,model,weights,batch_size,calib_batches,img_size,w_bits,a_bits,quant_model,advanced,adv_mode,adv_steps,adv_warmup,adv_lambda,adv_prob,keep_gpu,fp32_accuracy,baseline_ptq_acc,alpha,num_clusters,pca_dim,top1_accuracy,top5_accuracy,extract_logits,logits_batches
20250818_174908,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.2,8,25,0.412,1.624,True,10
20250818_174908,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.2,8,50,0.402,1.61,True,10
20250818_174908,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.2,8,100,0.396,1.594,True,10
20250818_174908,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.2,16,25,0.404,1.65,True,10
20250818_174908,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.2,16,50,0.398,1.624,True,10
