timestamp,model,weights,batch_size,calib_batches,img_size,w_bits,a_bits,quant_model,advanced,adv_mode,adv_steps,adv_warmup,adv_lambda,adv_prob,keep_gpu,fp32_accuracy,baseline_ptq_acc,best_alpha,num_clusters,pca_dim,best_top1_accuracy,best_top5_accuracy,improvement_over_baseline,improvement_over_fp32
20250818_164941,resnet50,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,80.84,1.572,0.2,8,25,1.562,2.844,-0.010000000000000009,-79.278
20250818_164941,resnet50,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,80.84,1.572,0.2,8,50,1.568,2.852,-0.0040000000000000036,-79.272
20250818_164941,resnet50,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,80.84,1.572,0.2,8,100,1.568,2.846,-0.0040000000000000036,-79.272
20250818_164941,resnet50,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,80.84,1.572,0.2,16,25,1.56,2.844,-0.01200000000000001,-79.28
20250818_164941,resnet50,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,80.84,1.572,0.2,16,50,1.534,2.818,-0.038000000000000034,-79.306
20250818_164941,resnet50,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,80.84,1.572,0.2,16,100,1.568,2.846,-0.0040000000000000036,-79.272
20250818_164941,resnet50,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,80.84,1.572,0.2,32,25,1.546,2.848,-0.026000000000000023,-79.294
20250818_164941,resnet50,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,80.84,1.572,0.2,32,50,1.476,2.84,-0.09600000000000009,-79.364
20250818_164941,resnet50,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,80.84,1.572,0.2,32,100,1.484,2.784,-0.08800000000000008,-79.35600000000001
20250818_164941,resnet50,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,80.84,1.572,0.2,64,25,1.382,2.696,-0.19000000000000017,-79.458
20250818_164941,resnet50,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,80.84,1.572,0.2,64,50,1.484,2.806,-0.08800000000000008,-79.35600000000001
20250818_164941,resnet50,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,80.84,1.572,0.2,64,100,1.446,2.826,-0.1260000000000001,-79.394
