timestamp,model,weights,batch_size,calib_batches,img_size,w_bits,a_bits,quant_model,advanced,adv_mode,adv_steps,adv_warmup,adv_lambda,adv_prob,keep_gpu,fp32_accuracy,baseline_ptq_acc,best_alpha,num_clusters,pca_dim,best_top1_accuracy,best_top5_accuracy,improvement_over_baseline,improvement_over_fp32
20250818_124552,resnet18,DEFAULT,64,32,224,8,8,fixed,True,adaround,20000,0.2,0.01,1.0,False,69.762,69.706,1.0,8,25,69.732,89.026,0.02599999999999625,-0.030000000000001137
20250818_124552,resnet18,DEFAULT,64,32,224,8,8,fixed,True,adaround,20000,0.2,0.01,1.0,False,69.762,69.706,0.8,8,50,69.7,89.032,-0.006000000000000227,-0.06199999999999761
20250818_124552,resnet18,DEFAULT,64,32,224,8,8,fixed,True,adaround,20000,0.2,0.01,1.0,False,69.762,69.706,0.4,8,100,69.708,89.05,0.001999999999995339,-0.054000000000002046
20250818_124552,resnet18,DEFAULT,64,32,224,8,8,fixed,True,adaround,20000,0.2,0.01,1.0,False,69.762,69.706,0.4,16,25,69.702,89.056,-0.0040000000000048885,-0.060000000000002274
20250818_124552,resnet18,DEFAULT,64,32,224,8,8,fixed,True,adaround,20000,0.2,0.01,1.0,False,69.762,69.706,1.0,16,50,69.704,89.058,-0.0020000000000095497,-0.058000000000006935
20250818_124552,resnet18,DEFAULT,64,32,224,8,8,fixed,True,adaround,20000,0.2,0.01,1.0,False,69.762,69.706,0.4,16,100,69.718,89.046,0.012000000000000455,-0.04399999999999693
20250818_124552,resnet18,DEFAULT,64,32,224,8,8,fixed,True,adaround,20000,0.2,0.01,1.0,False,69.762,69.706,0.2,32,25,69.712,89.048,0.006000000000000227,-0.04999999999999716
20250818_124552,resnet18,DEFAULT,64,32,224,8,8,fixed,True,adaround,20000,0.2,0.01,1.0,False,69.762,69.706,0.4,32,50,69.684,89.048,-0.02200000000000557,-0.07800000000000296
20250818_124552,resnet18,DEFAULT,64,32,224,8,8,fixed,True,adaround,20000,0.2,0.01,1.0,False,69.762,69.706,0.2,32,100,69.696,89.06,-0.010000000000005116,-0.0660000000000025
20250818_124552,resnet18,DEFAULT,64,32,224,8,8,fixed,True,adaround,20000,0.2,0.01,1.0,False,69.762,69.706,0.2,64,25,69.656,89.052,-0.04999999999999716,-0.10599999999999454
20250818_124552,resnet18,DEFAULT,64,32,224,8,8,fixed,True,adaround,20000,0.2,0.01,1.0,False,69.762,69.706,0.2,64,50,69.582,89.062,-0.12400000000000944,-0.18000000000000682
20250818_124552,resnet18,DEFAULT,64,32,224,8,8,fixed,True,adaround,20000,0.2,0.01,1.0,False,69.762,69.706,0.2,64,100,69.65,89.06,-0.055999999999997385,-0.11199999999999477
