timestamp,model,weights,batch_size,calib_batches,img_size,w_bits,a_bits,quant_model,advanced,adv_mode,adv_steps,adv_warmup,adv_lambda,adv_prob,keep_gpu,fp32_accuracy,baseline_ptq_acc,best_alpha,num_clusters,pca_dim,best_top1_accuracy,best_top5_accuracy,improvement_over_baseline,improvement_over_fp32
20250818_185605,resnet50,DEFAULT,64,32,224,4,2,fixed,True,qdrop,20000,0.2,0.01,1.0,False,80.84,0.13,0.2,8,25,0.122,0.552,-0.008000000000000007,-80.718
20250818_185605,resnet50,DEFAULT,64,32,224,4,2,fixed,True,qdrop,20000,0.2,0.01,1.0,False,80.84,0.13,1.0,8,50,0.126,0.504,-0.0040000000000000036,-80.714
20250818_185605,resnet50,DEFAULT,64,32,224,4,2,fixed,True,qdrop,20000,0.2,0.01,1.0,False,80.84,0.13,0.4,8,100,0.134,0.582,0.0040000000000000036,-80.706
20250818_185605,resnet50,DEFAULT,64,32,224,4,2,fixed,True,qdrop,20000,0.2,0.01,1.0,False,80.84,0.13,0.2,16,25,0.1,0.532,-0.03,-80.74000000000001
20250818_185605,resnet50,DEFAULT,64,32,224,4,2,fixed,True,qdrop,20000,0.2,0.01,1.0,False,80.84,0.13,0.4,16,50,0.106,0.528,-0.024000000000000007,-80.73400000000001
20250818_185605,resnet50,DEFAULT,64,32,224,4,2,fixed,True,qdrop,20000,0.2,0.01,1.0,False,80.84,0.13,0.2,16,100,0.12,0.562,-0.010000000000000009,-80.72
20250818_185605,resnet50,DEFAULT,64,32,224,4,2,fixed,True,qdrop,20000,0.2,0.01,1.0,False,80.84,0.13,0.6,32,25,0.094,0.532,-0.036000000000000004,-80.74600000000001
20250818_185605,resnet50,DEFAULT,64,32,224,4,2,fixed,True,qdrop,20000,0.2,0.01,1.0,False,80.84,0.13,0.2,32,50,0.116,0.516,-0.013999999999999999,-80.724
20250818_185605,resnet50,DEFAULT,64,32,224,4,2,fixed,True,qdrop,20000,0.2,0.01,1.0,False,80.84,0.13,0.2,32,100,0.128,0.538,-0.0020000000000000018,-80.712
20250818_185605,resnet50,DEFAULT,64,32,224,4,2,fixed,True,qdrop,20000,0.2,0.01,1.0,False,80.84,0.13,1.0,64,25,0.094,0.484,-0.036000000000000004,-80.74600000000001
20250818_185605,resnet50,DEFAULT,64,32,224,4,2,fixed,True,qdrop,20000,0.2,0.01,1.0,False,80.84,0.13,0.8,64,50,0.102,0.442,-0.02800000000000001,-80.738
20250818_185605,resnet50,DEFAULT,64,32,224,4,2,fixed,True,qdrop,20000,0.2,0.01,1.0,False,80.84,0.13,0.8,64,100,0.102,0.486,-0.02800000000000001,-80.738
