timestamp,model,weights,batch_size,calib_batches,img_size,w_bits,a_bits,quant_model,advanced,adv_mode,adv_steps,adv_warmup,adv_lambda,adv_prob,keep_gpu,fp32_accuracy,baseline_ptq_acc,best_alpha,num_clusters,pca_dim,best_top1_accuracy,best_top5_accuracy,improvement_over_baseline,improvement_over_fp32
20250818_182847,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,brecq,20000,0.2,0.01,1.0,False,81.18,0.842,0.2,8,25,0.842,1.856,0.0,-80.33800000000001
20250818_182847,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,brecq,20000,0.2,0.01,1.0,False,81.18,0.842,0.4,8,50,0.838,1.856,-0.0040000000000000036,-80.34200000000001
20250818_182847,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,brecq,20000,0.2,0.01,1.0,False,81.18,0.842,0.4,8,100,0.866,1.904,0.02400000000000002,-80.31400000000001
20250818_182847,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,brecq,20000,0.2,0.01,1.0,False,81.18,0.842,0.2,16,25,0.848,1.846,0.006000000000000005,-80.33200000000001
20250818_182847,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,brecq,20000,0.2,0.01,1.0,False,81.18,0.842,0.2,16,50,0.804,1.842,-0.03799999999999992,-80.376
20250818_182847,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,brecq,20000,0.2,0.01,1.0,False,81.18,0.842,0.2,16,100,0.836,1.86,-0.006000000000000005,-80.34400000000001
20250818_182847,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,brecq,20000,0.2,0.01,1.0,False,81.18,0.842,0.2,32,25,0.712,1.826,-0.13,-80.468
20250818_182847,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,brecq,20000,0.2,0.01,1.0,False,81.18,0.842,0.2,32,50,0.792,1.792,-0.04999999999999993,-80.388
20250818_182847,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,brecq,20000,0.2,0.01,1.0,False,81.18,0.842,0.2,32,100,0.71,1.706,-0.132,-80.47000000000001
20250818_182847,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,brecq,20000,0.2,0.01,1.0,False,81.18,0.842,0.2,64,25,0.736,1.768,-0.10599999999999998,-80.444
20250818_182847,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,brecq,20000,0.2,0.01,1.0,False,81.18,0.842,0.2,64,50,0.648,1.662,-0.19399999999999995,-80.53200000000001
20250818_182847,regnet_x_3_2gf,DEFAULT,64,32,224,4,4,fixed,True,brecq,20000,0.2,0.01,1.0,False,81.18,0.842,0.2,64,100,0.652,1.592,-0.18999999999999995,-80.528
