timestamp,model,weights,batch_size,calib_batches,img_size,w_bits,a_bits,quant_model,advanced,adv_mode,adv_steps,adv_warmup,adv_lambda,adv_prob,keep_gpu,fp32_accuracy,baseline_ptq_acc,best_alpha,num_clusters,pca_dim,best_top1_accuracy,best_top5_accuracy,improvement_over_baseline,improvement_over_fp32
20250818_192242,regnet_x_3_2gf,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.202,0.8,8,25,0.22,0.832,0.017999999999999988,-80.96000000000001
20250818_192242,regnet_x_3_2gf,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.202,0.4,8,50,0.208,0.844,0.005999999999999978,-80.97200000000001
20250818_192242,regnet_x_3_2gf,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.202,0.6,8,100,0.208,0.838,0.005999999999999978,-80.97200000000001
20250818_192242,regnet_x_3_2gf,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.202,0.2,16,25,0.206,0.816,0.003999999999999976,-80.974
20250818_192242,regnet_x_3_2gf,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.202,0.2,16,50,0.206,0.82,0.003999999999999976,-80.974
20250818_192242,regnet_x_3_2gf,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.202,0.2,16,100,0.206,0.804,0.003999999999999976,-80.974
20250818_192242,regnet_x_3_2gf,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.202,0.2,32,25,0.208,0.826,0.005999999999999978,-80.97200000000001
20250818_192242,regnet_x_3_2gf,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.202,0.2,32,50,0.204,0.804,0.001999999999999974,-80.97600000000001
20250818_192242,regnet_x_3_2gf,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.202,0.2,32,100,0.206,0.804,0.003999999999999976,-80.974
20250818_192242,regnet_x_3_2gf,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.202,0.2,64,25,0.188,0.828,-0.014000000000000012,-80.992
20250818_192242,regnet_x_3_2gf,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.202,0.2,64,50,0.192,0.818,-0.010000000000000009,-80.98800000000001
20250818_192242,regnet_x_3_2gf,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,81.18,0.202,0.2,64,100,0.172,0.808,-0.030000000000000027,-81.00800000000001
