timestamp,model,weights,batch_size,calib_batches,img_size,w_bits,a_bits,quant_model,advanced,adv_mode,adv_steps,adv_warmup,adv_lambda,adv_prob,keep_gpu,fp32_accuracy,baseline_ptq_acc,alpha,num_clusters,pca_dim,top1_accuracy,top5_accuracy,extract_logits,logits_batches
20250818_193230,regnet_x_3_2gf,DEFAULT,64,32,224,2,4,fixed,True,qdrop,20000,0.2,0.01,1.0,False,81.18,0.11,0.2,8,25,0.114,0.596,True,10
20250818_193230,regnet_x_3_2gf,DEFAULT,64,32,224,2,4,fixed,True,qdrop,20000,0.2,0.01,1.0,False,81.18,0.11,0.2,8,50,0.12,0.592,True,10
20250818_193230,regnet_x_3_2gf,DEFAULT,64,32,224,2,4,fixed,True,qdrop,20000,0.2,0.01,1.0,False,81.18,0.11,0.2,8,100,0.114,0.592,True,10
20250818_193230,regnet_x_3_2gf,DEFAULT,64,32,224,2,4,fixed,True,qdrop,20000,0.2,0.01,1.0,False,81.18,0.11,0.2,16,25,0.116,0.594,True,10
20250818_193230,regnet_x_3_2gf,DEFAULT,64,32,224,2,4,fixed,True,qdrop,20000,0.2,0.01,1.0,False,81.18,0.11,0.2,16,50,0.116,0.592,True,10
