timestamp,model,weights,batch_size,calib_batches,img_size,w_bits,a_bits,quant_model,advanced,adv_mode,adv_steps,adv_warmup,adv_lambda,adv_prob,keep_gpu,fp32_accuracy,baseline_ptq_acc,alpha,num_clusters,pca_dim,top1_accuracy,top5_accuracy,extract_logits,logits_batches
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.2,8,25,0.148,0.75,True,10
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.2,8,50,0.148,0.752,True,10
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.2,8,100,0.154,0.752,True,10
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.2,16,25,0.144,0.77,True,10
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.2,16,50,0.154,0.758,True,10
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.2,16,100,0.15,0.766,True,10
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.2,32,25,0.156,0.774,True,10
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.2,32,50,0.148,0.782,True,10
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.2,32,100,0.172,0.742,True,10
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.2,64,25,0.15,0.736,True,10
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.2,64,50,0.174,0.74,True,10
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.2,64,100,0.146,0.8,True,10
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.4,8,25,0.136,0.706,True,10
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.4,8,50,0.128,0.668,True,10
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.4,8,100,0.134,0.676,True,10
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.4,16,25,0.148,0.676,True,10
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.4,16,50,0.154,0.694,True,10
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.4,16,100,0.124,0.708,True,10
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.4,32,25,0.156,0.684,True,10
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.4,32,50,0.132,0.662,True,10
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.4,32,100,0.138,0.646,True,10
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.4,64,25,0.146,0.646,True,10
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.4,64,50,0.144,0.676,True,10
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.4,64,100,0.152,0.71,True,10
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.6,8,25,0.1,0.576,True,10
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.6,8,50,0.092,0.598,True,10
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.6,8,100,0.116,0.612,True,10
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.6,16,25,0.104,0.608,True,10
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.6,16,50,0.144,0.624,True,10
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.6,16,100,0.126,0.598,True,10
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.6,32,25,0.142,0.636,True,10
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.6,32,50,0.12,0.564,True,10
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.6,32,100,0.11,0.59,True,10
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.6,64,25,0.118,0.614,True,10
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.6,64,50,0.11,0.606,True,10
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.6,64,100,0.158,0.686,True,10
20250818_174921,mnasnet0_5,DEFAULT,64,32,224,4,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,67.764,0.154,0.8,8,25,0.094,0.552,True,10
