timestamp,model,weights,batch_size,calib_batches,img_size,w_bits,a_bits,quant_model,advanced,adv_mode,adv_steps,adv_warmup,adv_lambda,adv_prob,keep_gpu,fp32_accuracy,baseline_ptq_acc,best_alpha,num_clusters,pca_dim,best_top1_accuracy,best_top5_accuracy,improvement_over_baseline,improvement_over_fp32
20250818_145549,resnet18,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,69.762,59.722,0.2,8,25,60.11,82.62,0.3879999999999981,-9.652000000000001
20250818_145549,resnet18,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,69.762,59.722,0.2,8,50,60.082,82.594,0.35999999999999943,-9.68
20250818_145549,resnet18,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,69.762,59.722,0.2,8,100,60.126,82.614,0.40399999999999636,-9.636000000000003
20250818_145549,resnet18,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,69.762,59.722,0.2,16,25,60.022,82.658,0.29999999999999716,-9.740000000000002
20250818_145549,resnet18,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,69.762,59.722,0.2,16,50,60.062,82.596,0.3399999999999963,-9.700000000000003
20250818_145549,resnet18,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,69.762,59.722,0.2,16,100,59.994,82.576,0.27199999999999847,-9.768
20250818_145549,resnet18,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,69.762,59.722,0.2,32,25,59.958,82.562,0.2359999999999971,-9.804000000000002
20250818_145549,resnet18,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,69.762,59.722,0.2,32,50,59.824,82.65,0.10199999999999676,-9.938000000000002
20250818_145549,resnet18,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,69.762,59.722,0.2,32,100,59.986,82.554,0.2639999999999958,-9.776000000000003
20250818_145549,resnet18,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,69.762,59.722,0.2,64,25,59.484,82.356,-0.23799999999999955,-10.277999999999999
20250818_145549,resnet18,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,69.762,59.722,0.2,64,50,59.486,82.39,-0.2360000000000042,-10.276000000000003
20250818_145549,resnet18,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,69.762,59.722,0.2,64,100,59.236,82.23,-0.4860000000000042,-10.526000000000003
