timestamp,model,weights,batch_size,calib_batches,img_size,w_bits,a_bits,quant_model,advanced,adv_mode,adv_steps,adv_warmup,adv_lambda,adv_prob,keep_gpu,fp32_accuracy,baseline_ptq_acc,best_alpha,num_clusters,pca_dim,best_top1_accuracy,best_top5_accuracy,improvement_over_baseline,improvement_over_fp32
20250818_160952,mnasnet0_5,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.682,0.2,8,25,0.716,2.598,0.03399999999999992,-67.048
20250818_160952,mnasnet0_5,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.682,0.2,8,50,0.714,2.588,0.03199999999999992,-67.05
20250818_160952,mnasnet0_5,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.682,0.2,8,100,0.728,2.566,0.04599999999999993,-67.036
20250818_160952,mnasnet0_5,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.682,0.4,16,25,0.698,2.698,0.015999999999999903,-67.066
20250818_160952,mnasnet0_5,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.682,0.2,16,50,0.714,2.576,0.03199999999999992,-67.05
20250818_160952,mnasnet0_5,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.682,0.4,16,100,0.75,2.86,0.06799999999999995,-67.014
20250818_160952,mnasnet0_5,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.682,0.2,32,25,0.674,2.39,-0.008000000000000007,-67.08999999999999
20250818_160952,mnasnet0_5,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.682,0.2,32,50,0.632,2.584,-0.050000000000000044,-67.13199999999999
20250818_160952,mnasnet0_5,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.682,0.4,32,100,0.652,2.588,-0.030000000000000027,-67.112
20250818_160952,mnasnet0_5,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.682,0.2,64,25,0.628,2.336,-0.05400000000000005,-67.136
20250818_160952,mnasnet0_5,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.682,0.2,64,50,0.644,2.444,-0.038000000000000034,-67.11999999999999
20250818_160952,mnasnet0_5,DEFAULT,64,32,224,4,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.682,0.2,64,100,0.654,2.438,-0.028000000000000025,-67.11
