timestamp,model,weights,batch_size,calib_batches,img_size,w_bits,a_bits,quant_model,advanced,adv_mode,adv_steps,adv_warmup,adv_lambda,adv_prob,keep_gpu,fp32_accuracy,baseline_ptq_acc,best_alpha,num_clusters,pca_dim,best_top1_accuracy,best_top5_accuracy,improvement_over_baseline,improvement_over_fp32
20250818_164958,regnet_x_3_2gf,DEFAULT,64,32,224,2,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,81.18,0.09,1.0,8,25,0.122,0.518,0.032,-81.058
20250818_164958,regnet_x_3_2gf,DEFAULT,64,32,224,2,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,81.18,0.09,1.0,8,50,0.094,0.526,0.0040000000000000036,-81.08600000000001
20250818_164958,regnet_x_3_2gf,DEFAULT,64,32,224,2,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,81.18,0.09,1.0,8,100,0.104,0.522,0.013999999999999999,-81.07600000000001
20250818_164958,regnet_x_3_2gf,DEFAULT,64,32,224,2,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,81.18,0.09,0.8,16,25,0.102,0.512,0.011999999999999997,-81.078
20250818_164958,regnet_x_3_2gf,DEFAULT,64,32,224,2,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,81.18,0.09,1.0,16,50,0.104,0.504,0.013999999999999999,-81.07600000000001
20250818_164958,regnet_x_3_2gf,DEFAULT,64,32,224,2,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,81.18,0.09,1.0,16,100,0.118,0.598,0.027999999999999997,-81.06200000000001
20250818_164958,regnet_x_3_2gf,DEFAULT,64,32,224,2,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,81.18,0.09,1.0,32,25,0.12,0.538,0.03,-81.06
20250818_164958,regnet_x_3_2gf,DEFAULT,64,32,224,2,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,81.18,0.09,1.0,32,50,0.106,0.526,0.016,-81.07400000000001
20250818_164958,regnet_x_3_2gf,DEFAULT,64,32,224,2,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,81.18,0.09,0.8,32,100,0.098,0.534,0.008000000000000007,-81.08200000000001
20250818_164958,regnet_x_3_2gf,DEFAULT,64,32,224,2,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,81.18,0.09,1.0,64,25,0.11,0.518,0.020000000000000004,-81.07000000000001
20250818_164958,regnet_x_3_2gf,DEFAULT,64,32,224,2,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,81.18,0.09,0.8,64,50,0.102,0.556,0.011999999999999997,-81.078
20250818_164958,regnet_x_3_2gf,DEFAULT,64,32,224,2,2,fixed,True,brecq,20000,0.2,0.01,1.0,False,81.18,0.09,1.0,64,100,0.106,0.452,0.016,-81.07400000000001
