timestamp,model,weights,batch_size,calib_batches,img_size,w_bits,a_bits,quant_model,advanced,adv_mode,adv_steps,adv_warmup,adv_lambda,adv_prob,keep_gpu,fp32_accuracy,baseline_ptq_acc,alpha,num_clusters,pca_dim,top1_accuracy,top5_accuracy,extract_logits,logits_batches
20250818_103045,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.2,8,25,0.412,1.624,True,10
20250818_103045,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.2,8,50,0.402,1.61,True,10
20250818_103045,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.2,8,100,0.396,1.594,True,10
20250818_103045,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.2,16,25,0.404,1.65,True,10
20250818_103045,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.2,16,50,0.398,1.624,True,10
20250818_103045,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.2,16,100,0.414,1.642,True,10
20250818_103045,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.2,32,25,0.396,1.66,True,10
20250818_103045,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.2,32,50,0.404,1.67,True,10
20250818_103045,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.2,32,100,0.418,1.618,True,10
20250818_103045,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.2,64,25,0.41,1.666,True,10
20250818_103045,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.2,64,50,0.398,1.64,True,10
20250818_103045,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.2,64,100,0.39,1.69,True,10
20250818_103045,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.4,8,25,0.46,1.8,True,10
20250818_103045,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.4,8,50,0.452,1.762,True,10
20250818_103045,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.4,8,100,0.432,1.756,True,10
20250818_103045,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.4,16,25,0.468,1.822,True,10
20250818_103045,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.4,16,50,0.458,1.81,True,10
20250818_103045,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.4,16,100,0.476,1.806,True,10
20250818_103045,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.4,32,25,0.462,1.862,True,10
20250818_103045,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.4,32,50,0.482,1.926,True,10
20250818_103045,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.4,32,100,0.49,1.852,True,10
20250818_103045,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.4,64,25,0.484,1.972,True,10
20250818_103045,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.4,64,50,0.474,1.874,True,10
20250818_103045,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.4,64,100,0.466,1.902,True,10
20250818_103045,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.6,8,25,0.558,2.14,True,10
20250818_103045,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.6,8,50,0.538,2.0,True,10
20250818_103045,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.6,8,100,0.538,2.016,True,10
20250818_103045,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.6,16,25,0.574,2.194,True,10
20250818_103045,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.6,16,50,0.528,2.078,True,10
20250818_103045,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.6,16,100,0.552,2.09,True,10
20250818_103045,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.6,32,25,0.588,2.308,True,10
20250818_103045,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.6,32,50,0.58,2.372,True,10
20250818_103045,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.6,32,100,0.586,2.254,True,10
20250818_103045,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.6,64,25,0.636,2.446,True,10
20250818_103045,mobilenet_v2,DEFAULT,64,32,224,2,4,fixed,True,adaround,20000,0.2,0.01,1.0,False,72.152,0.36,0.6,64,50,0.6,2.336,True,10
